# FULLY FILE-LESS REJECTED ROWS — reference only, NOT acted on (2026-07-21 21:25:55 local)
# These rejected rows have neither original nor thumbnail on disk.
# Original was deleted by design at rejection (scan.py:360); thumbnail also gone.
# Row deletion is a POLICY decision, explicitly OUT of scope. This list is for the record only.
# count=1229
# id	source	review	ident	category	species	never_reject
21083	file_upload	rejected	not_plant	plant	-	0
21084	file_upload	rejected	not_plant	plant	-	0
21085	file_upload	rejected	not_plant	plant	-	0
21086	file_upload	rejected	not_plant	plant	-	0
21087	file_upload	rejected	not_plant	plant	-	0
21088	file_upload	rejected	not_plant	plant	-	0
21089	file_upload	rejected	not_plant	plant	-	0
21090	file_upload	rejected	not_plant	plant	-	0
21091	file_upload	rejected	not_plant	plant	-	0
21092	file_upload	rejected	not_plant	plant	-	0
21093	file_upload	rejected	not_plant	plant	-	0
21094	file_upload	rejected	not_plant	plant	-	0
21095	file_upload	rejected	not_plant	plant	-	0
21096	file_upload	rejected	not_plant	plant	-	0
21097	file_upload	rejected	not_plant	plant	-	0
21099	file_upload	rejected	not_plant	plant	-	0
21101	file_upload	rejected	not_plant	plant	-	0
21102	file_upload	rejected	not_plant	plant	-	0
21103	file_upload	rejected	not_plant	plant	-	0
21105	file_upload	rejected	not_plant	plant	-	0
21106	file_upload	rejected	not_plant	plant	-	0
21107	file_upload	rejected	not_plant	plant	-	0
21109	file_upload	rejected	not_plant	plant	-	0
21110	file_upload	rejected	not_plant	plant	-	0
21112	file_upload	rejected	not_plant	plant	-	0
21113	file_upload	rejected	not_plant	plant	-	0
21114	file_upload	rejected	not_plant	plant	-	0
21115	file_upload	rejected	not_plant	plant	-	0
21116	file_upload	rejected	not_plant	plant	-	0
21117	file_upload	rejected	not_plant	plant	-	0
21118	file_upload	rejected	not_plant	plant	-	0
21119	file_upload	rejected	not_plant	plant	-	0
21120	file_upload	rejected	not_plant	plant	-	0
21121	file_upload	rejected	not_plant	plant	-	0
21122	file_upload	rejected	not_plant	plant	-	0
21127	file_upload	rejected	not_plant	plant	-	0
21129	file_upload	rejected	not_plant	plant	-	0
21130	file_upload	rejected	not_plant	plant	-	0
21138	file_upload	rejected	not_plant	plant	-	0
21139	file_upload	rejected	not_plant	plant	-	0
21140	file_upload	rejected	not_plant	plant	-	0
21141	file_upload	rejected	not_plant	plant	-	0
21143	file_upload	rejected	not_plant	plant	-	0
21144	file_upload	rejected	not_plant	plant	-	0
21145	file_upload	rejected	not_plant	plant	-	0
21148	file_upload	rejected	not_plant	plant	-	0
21149	file_upload	rejected	not_plant	plant	-	0
21152	file_upload	rejected	not_plant	plant	-	0
21153	file_upload	rejected	not_plant	plant	-	0
21154	file_upload	rejected	not_plant	plant	-	0
21155	file_upload	rejected	not_plant	plant	-	0
21156	file_upload	rejected	not_plant	plant	-	0
21157	file_upload	rejected	not_plant	plant	-	0
21162	file_upload	rejected	not_plant	plant	-	0
21163	file_upload	rejected	not_plant	plant	-	0
21164	file_upload	rejected	not_plant	plant	-	0
21165	file_upload	rejected	not_plant	plant	-	0
21167	file_upload	rejected	not_plant	plant	-	0
21169	file_upload	rejected	not_plant	plant	-	0
21170	file_upload	rejected	not_plant	plant	-	0
21171	file_upload	rejected	not_plant	plant	-	0
21172	file_upload	rejected	not_plant	plant	-	0
21173	file_upload	rejected	not_plant	plant	-	0
21174	file_upload	rejected	not_plant	plant	-	0
21175	file_upload	rejected	not_plant	plant	-	0
21176	file_upload	rejected	not_plant	plant	-	0
21177	file_upload	rejected	not_plant	plant	-	0
21178	file_upload	rejected	identified	plant	-	0
21179	file_upload	rejected	not_plant	plant	-	0
21180	file_upload	rejected	not_plant	plant	-	0
21181	file_upload	rejected	not_plant	plant	-	0
21182	file_upload	rejected	not_plant	plant	-	0
21183	file_upload	rejected	not_plant	plant	-	0
21184	file_upload	rejected	not_plant	plant	-	0
21185	file_upload	rejected	not_plant	plant	-	0
21186	file_upload	rejected	not_plant	plant	-	0
21187	file_upload	rejected	not_plant	plant	-	0
21188	file_upload	rejected	not_plant	plant	-	0
21189	file_upload	rejected	not_plant	plant	-	0
21190	file_upload	rejected	not_plant	plant	-	0
21191	file_upload	rejected	not_plant	plant	-	0
21192	file_upload	rejected	not_plant	plant	-	0
21193	file_upload	rejected	not_plant	plant	-	0
21194	file_upload	rejected	not_plant	plant	-	0
21195	file_upload	rejected	not_plant	plant	-	0
21196	file_upload	rejected	not_plant	plant	-	0
21197	file_upload	rejected	not_plant	plant	-	0
21198	file_upload	rejected	not_plant	plant	-	0
21199	file_upload	rejected	not_plant	plant	-	0
21200	file_upload	rejected	not_plant	plant	-	0
21201	file_upload	rejected	not_plant	plant	-	0
21202	file_upload	rejected	not_plant	plant	-	0
21203	file_upload	rejected	not_plant	plant	-	0
21204	file_upload	rejected	not_plant	plant	-	0
21206	file_upload	rejected	not_plant	plant	-	0
21207	file_upload	rejected	not_plant	plant	-	0
21208	file_upload	rejected	not_plant	plant	-	0
21209	file_upload	rejected	not_plant	plant	-	0
21210	file_upload	rejected	not_plant	plant	-	0
21211	file_upload	rejected	not_plant	plant	-	0
21213	file_upload	rejected	not_plant	plant	-	0
21616	file_upload	rejected	not_plant	plant	-	0
21804	file_upload	rejected	not_plant	plant	-	0
